,ImageID,LabelName,Width,Height
1829,apple_fuji_L_50-37_2FR45,특,9.6,9.1
1830,apple_fuji_L_50-38_3FR90,특,9.6,9.1
1831,apple_fuji_L_50-39_4DI45,특,9.6,9.1
1832,apple_fuji_L_50-3_3FR90,특,9.6,9.1
1833,apple_fuji_L_50-40_5DI90,특,9.6,9.1
1834,apple_fuji_L_50-4_4DI45,특,9.6,9.1
1835,apple_fuji_L_50-5_5DI90,특,9.6,9.1
1836,apple_fuji_L_50-6_1TOP,특,9.6,9.1
1837,apple_fuji_L_50-7_2FR45,특,9.6,9.1
1838,apple_fuji_L_50-8_3FR90,특,9.6,9.1
1839,apple_fuji_L_50-9_4DI45,특,9.6,9.1
1840,apple_fuji_L_51-10_5DI90,특,9,9.1
1841,apple_fuji_L_51-11_1TOP,특,9,9.1
1842,apple_fuji_L_51-12_2FR45,특,9,9.1
1843,apple_fuji_L_51-13_3FR90,특,9,9.1
1844,apple_fuji_L_51-14_4DI45,특,9,9.1
1845,apple_fuji_L_51-15_5DI90,특,9,9.1
1846,apple_fuji_L_51-16_1TOP,특,9,9.1
1847,apple_fuji_L_51-17_2FR45,특,9,9.1
1848,apple_fuji_L_51-18_3FR90,특,9,9.1
1849,apple_fuji_L_51-19_4DI45,특,9,9.1
1850,apple_fuji_L_51-1_1TOP,특,9,9.1
1851,apple_fuji_L_51-20_5DI90,특,9,9.1
1852,apple_fuji_L_51-21_1TOP,특,9,9.1
1853,apple_fuji_L_51-22_2FR45,특,9,9.1
1854,apple_fuji_L_51-23_3FR90,특,9,9.1
1855,apple_fuji_L_51-24_4DI45,특,9,9.1
1856,apple_fuji_L_51-25_5DI90,특,9,9.1
1857,apple_fuji_L_51-26_1TOP,특,9,9.1
1858,apple_fuji_L_51-27_2FR45,특,9,9.1
1859,apple_fuji_L_51-28_3FR90,특,9,9.1
1860,apple_fuji_L_51-29_4DI45,특,9,9.1
1861,apple_fuji_L_51-2_2FR45,특,9,9.1
1862,apple_fuji_L_51-30_5DI90,특,9,9.1
1863,apple_fuji_L_51-31_1TOP,특,9,9.1
1864,apple_fuji_L_51-32_2FR45,특,9,9.1
1865,apple_fuji_L_51-33_3FR90,특,9,9.1
1866,apple_fuji_L_51-34_4DI45,특,9,9.1
1867,apple_fuji_L_51-35_5DI90,특,9,9.1
1868,apple_fuji_L_51-36_1TOP,특,9,9.1
1869,apple_fuji_L_51-37_2FR45,특,9,9.1
1870,apple_fuji_L_51-38_3FR90,특,9,9.1
1871,apple_fuji_L_51-39_4DI45,특,9,9.1
1872,apple_fuji_L_51-3_3FR90,특,9,9.1
1873,apple_fuji_L_51-40_5DI90,특,9,9.1
1874,apple_fuji_L_51-4_4DI45,특,9,9.1
1875,apple_fuji_L_51-5_5DI90,특,9,9.1
1876,apple_fuji_L_51-6_1TOP,특,9,9.1
1877,apple_fuji_L_51-7_2FR45,특,9,9.1
1878,apple_fuji_L_51-8_3FR90,특,9,9.1
1879,apple_fuji_L_51-9_4DI45,특,9,9.1
1880,apple_fuji_L_52-10_5DI90,특,9.2,8.6
1881,apple_fuji_L_52-11_1TOP,특,9.2,8.6
1882,apple_fuji_L_52-12_2FR45,특,9.2,8.6
1883,apple_fuji_L_52-13_3FR90,특,9.2,8.6
1884,apple_fuji_L_52-14_4DI45,특,9.2,8.6
1885,apple_fuji_L_52-15_5DI90,특,9.2,8.6
1886,apple_fuji_L_52-16_1TOP,특,9.2,8.6
1887,apple_fuji_L_52-17_2FR45,특,9.2,8.6
1888,apple_fuji_L_52-18_3FR90,특,9.2,8.6
1889,apple_fuji_L_52-19_4DI45,특,9.2,8.6
1890,apple_fuji_L_52-1_1TOP,특,9.2,8.6
1891,apple_fuji_L_52-20_5DI90,특,9.2,8.6
1892,apple_fuji_L_52-21_1TOP,특,9.2,8.6
1893,apple_fuji_L_52-22_2FR45,특,9.2,8.6
1894,apple_fuji_L_52-23_3FR90,특,9.2,8.6
1895,apple_fuji_L_52-24_4DI45,특,9.2,8.6
1896,apple_fuji_L_52-25_5DI90,특,9.2,8.6
1897,apple_fuji_L_52-26_1TOP,특,9.2,8.6
1898,apple_fuji_L_52-27_2FR45,특,9.2,8.6
1899,apple_fuji_L_52-28_3FR90,특,9.2,8.6
1900,apple_fuji_L_52-29_4DI45,특,9.2,8.6
1901,apple_fuji_L_52-2_2FR45,특,9.2,8.6
1902,apple_fuji_L_52-30_5DI90,특,9.2,8.6
1903,apple_fuji_L_52-31_1TOP,특,9.2,8.6
1904,apple_fuji_L_52-32_2FR45,특,9.2,8.6
1905,apple_fuji_L_52-33_3FR90,특,9.2,8.6
1906,apple_fuji_L_52-34_4DI45,특,9.2,8.6
1907,apple_fuji_L_52-35_5DI90,특,9.2,8.6
1908,apple_fuji_L_52-36_1TOP,특,9.2,8.6
1909,apple_fuji_L_52-37_2FR45,특,9.2,8.6
1910,apple_fuji_L_52-38_3FR90,특,9.2,8.6
1911,apple_fuji_L_52-39_4DI45,특,9.2,8.6
1912,apple_fuji_L_52-3_3FR90,특,9.2,8.6
1913,apple_fuji_L_52-40_5DI90,특,9.2,8.6
1914,apple_fuji_L_52-4_4DI45,특,9.2,8.6
1915,apple_fuji_L_52-5_5DI90,특,9.2,8.6
1916,apple_fuji_L_52-6_1TOP,특,9.2,8.6
1917,apple_fuji_L_52-7_2FR45,특,9.2,8.6
1918,apple_fuji_L_52-8_3FR90,특,9.2,8.6
1919,apple_fuji_L_52-9_4DI45,특,9.2,8.6
1920,apple_fuji_L_53-10_5DI90,특,9.1,9
1921,apple_fuji_L_53-11_1TOP,특,9.1,9
1922,apple_fuji_L_53-12_2FR45,특,9.1,9
1923,apple_fuji_L_53-13_3FR90,특,9.1,9
1924,apple_fuji_L_53-14_4DI45,특,9.1,9
1925,apple_fuji_L_53-15_5DI90,특,9.1,9
1926,apple_fuji_L_53-16_1TOP,특,9.1,9
1927,apple_fuji_L_53-17_2FR45,특,9.1,9
1928,apple_fuji_L_53-18_3FR90,특,9.1,9
1929,apple_fuji_L_53-19_4DI45,특,9.1,9
1930,apple_fuji_L_53-1_1TOP,특,9.1,9
1931,apple_fuji_L_53-20_5DI90,특,9.1,9
1932,apple_fuji_L_53-21_1TOP,특,9.1,9
1933,apple_fuji_L_53-22_2FR45,특,9.1,9
1934,apple_fuji_L_53-23_3FR90,특,9.1,9
1935,apple_fuji_L_53-24_4DI45,특,9.1,9
1936,apple_fuji_L_53-25_5DI90,특,9.1,9
1937,apple_fuji_L_53-26_1TOP,특,9.1,9
1938,apple_fuji_L_53-27_2FR45,특,9.1,9
1939,apple_fuji_L_53-28_3FR90,특,9.1,9
1940,apple_fuji_L_53-29_4DI45,특,9.1,9
1941,apple_fuji_L_53-2_2FR45,특,9.1,9
1942,apple_fuji_L_53-30_5DI90,특,9.1,9
1943,apple_fuji_L_53-31_1TOP,특,9.1,9
1944,apple_fuji_L_53-32_2FR45,특,9.1,9
1945,apple_fuji_L_53-33_3FR90,특,9.1,9
1946,apple_fuji_L_53-34_4DI45,특,9.1,9
1947,apple_fuji_L_53-35_5DI90,특,9.1,9
1948,apple_fuji_L_53-36_1TOP,특,9.1,9
1949,apple_fuji_L_53-37_2FR45,특,9.1,9
1950,apple_fuji_L_53-38_3FR90,특,9.1,9
1951,apple_fuji_L_53-39_4DI45,특,9.1,9
1952,apple_fuji_L_53-3_3FR90,특,9.1,9
1953,apple_fuji_L_53-40_5DI90,특,9.1,9
1954,apple_fuji_L_53-4_4DI45,특,9.1,9
1955,apple_fuji_L_53-5_5DI90,특,9.1,9
1956,apple_fuji_L_53-6_1TOP,특,9.1,9
1957,apple_fuji_L_53-7_2FR45,특,9.1,9
1958,apple_fuji_L_53-8_3FR90,특,9.1,9
1959,apple_fuji_L_53-9_4DI45,특,9.1,9
1960,apple_fuji_L_54-10_5DI90,특,9.4,8.8
1961,apple_fuji_L_54-11_1TOP,특,9.4,8.8
1962,apple_fuji_L_54-12_2FR45,특,9.4,8.8
1963,apple_fuji_L_54-13_3FR90,특,9.4,8.8
1964,apple_fuji_L_54-14_4DI45,특,9.4,8.8
1965,apple_fuji_L_54-15_5DI90,특,9.4,8.8
1966,apple_fuji_L_54-16_1TOP,특,9.4,8.8
1967,apple_fuji_L_54-17_2FR45,특,9.4,8.8
1968,apple_fuji_L_54-18_3FR90,특,9.4,8.8
1969,apple_fuji_L_54-19_4DI45,특,9.4,8.8
1970,apple_fuji_L_54-1_1TOP,특,9.4,8.8
1971,apple_fuji_L_54-20_5DI90,특,9.4,8.8
1972,apple_fuji_L_54-21_1TOP,특,9.4,8.8
1973,apple_fuji_L_54-22_2FR45,특,9.4,8.8
1974,apple_fuji_L_54-23_3FR90,특,9.4,8.8
1975,apple_fuji_L_54-24_4DI45,특,9.4,8.8
1976,apple_fuji_L_54-25_5DI90,특,9.4,8.8
1977,apple_fuji_L_54-26_1TOP,특,9.4,8.8
1978,apple_fuji_L_54-27_2FR45,특,9.4,8.8
1979,apple_fuji_L_54-28_3FR90,특,9.4,8.8
1980,apple_fuji_L_54-29_4DI45,특,9.4,8.8
1981,apple_fuji_L_54-2_2FR45,특,9.4,8.8
1982,apple_fuji_L_54-30_5DI90,특,9.4,8.8
1983,apple_fuji_L_54-31_1TOP,특,9.4,8.8
1984,apple_fuji_L_54-32_2FR45,특,9.4,8.8
1985,apple_fuji_L_54-33_3FR90,특,9.4,8.8
1986,apple_fuji_L_54-34_4DI45,특,9.4,8.8
1987,apple_fuji_L_54-35_5DI90,특,9.4,8.8
1988,apple_fuji_L_54-36_1TOP,특,9.4,8.8
1989,apple_fuji_L_54-37_2FR45,특,9.4,8.8
1990,apple_fuji_L_54-38_3FR90,특,9.4,8.8
1991,apple_fuji_L_54-39_4DI45,특,9.4,8.8
1992,apple_fuji_L_54-3_3FR90,특,9.4,8.8
1993,apple_fuji_L_54-40_5DI90,특,9.4,8.8
1994,apple_fuji_L_54-4_4DI45,특,9.4,8.8
1995,apple_fuji_L_54-5_5DI90,특,9.4,8.8
1996,apple_fuji_L_54-6_1TOP,특,9.4,8.8
1997,apple_fuji_L_54-7_2FR45,특,9.4,8.8
1998,apple_fuji_L_54-8_3FR90,특,9.4,8.8
1999,apple_fuji_L_54-9_4DI45,특,9.4,8.8
2000,apple_fuji_L_55-10_5DI90,특,9.4,8.5
2001,apple_fuji_L_55-11_1TOP,특,9.4,8.5
2002,apple_fuji_L_55-12_2FR45,특,9.4,8.5
2003,apple_fuji_L_55-13_3FR90,특,9.4,8.5
2004,apple_fuji_L_55-14_4DI45,특,9.4,8.5
2005,apple_fuji_L_55-15_5DI90,특,9.4,8.5
2006,apple_fuji_L_55-16_1TOP,특,9.4,8.5
2007,apple_fuji_L_55-17_2FR45,특,9.4,8.5
2008,apple_fuji_L_55-18_3FR90,특,9.4,8.5
2009,apple_fuji_L_55-19_4DI45,특,9.4,8.5
2010,apple_fuji_L_55-1_1TOP,특,9.4,8.5
2011,apple_fuji_L_55-20_5DI90,특,9.4,8.5
2012,apple_fuji_L_55-21_1TOP,특,9.4,8.5
2013,apple_fuji_L_55-22_2FR45,특,9.4,8.5
2014,apple_fuji_L_55-23_3FR90,특,9.4,8.5
2015,apple_fuji_L_55-24_4DI45,특,9.4,8.5
2016,apple_fuji_L_55-25_5DI90,특,9.4,8.5
2017,apple_fuji_L_55-26_1TOP,특,9.4,8.5
2018,apple_fuji_L_55-27_2FR45,특,9.4,8.5
2019,apple_fuji_L_55-28_3FR90,특,9.4,8.5
2020,apple_fuji_L_55-29_4DI45,특,9.4,8.5
2021,apple_fuji_L_55-2_2FR45,특,9.4,8.5
2022,apple_fuji_L_55-30_5DI90,특,9.4,8.5
2023,apple_fuji_L_55-31_1TOP,특,9.4,8.5
2024,apple_fuji_L_55-32_2FR45,특,9.4,8.5
2025,apple_fuji_L_55-33_3FR90,특,9.4,8.5
2026,apple_fuji_L_55-34_4DI45,특,9.4,8.5
2027,apple_fuji_L_55-35_5DI90,특,9.4,8.5
2028,apple_fuji_L_55-36_1TOP,특,9.4,8.5
2029,apple_fuji_L_55-37_2FR45,특,9.4,8.5
2030,apple_fuji_L_55-38_3FR90,특,9.4,8.5
2031,apple_fuji_L_55-39_4DI45,특,9.4,8.5
2032,apple_fuji_L_55-3_3FR90,특,9.4,8.5
2033,apple_fuji_L_55-40_5DI90,특,9.4,8.5
2034,apple_fuji_L_55-4_4DI45,특,9.4,8.5
2035,apple_fuji_L_55-5_5DI90,특,9.4,8.5
2036,apple_fuji_L_55-6_1TOP,특,9.4,8.5
2037,apple_fuji_L_55-7_2FR45,특,9.4,8.5
2038,apple_fuji_L_55-8_3FR90,특,9.4,8.5
2039,apple_fuji_L_55-9_4DI45,특,9.4,8.5
2040,apple_fuji_L_56-10_5DI90,특,9.5,8.8
2041,apple_fuji_L_56-11_1TOP,특,9.5,8.8
2042,apple_fuji_L_56-12_2FR45,특,9.5,8.8
2043,apple_fuji_L_56-13_3FR90,특,9.5,8.8
2044,apple_fuji_L_56-14_4DI45,특,9.5,8.8
2045,apple_fuji_L_56-15_5DI90,특,9.5,8.8
2046,apple_fuji_L_56-16_1TOP,특,9.5,8.8
2047,apple_fuji_L_56-17_2FR45,특,9.5,8.8
2048,apple_fuji_L_56-18_3FR90,특,9.5,8.8
2049,apple_fuji_L_56-19_4DI45,특,9.5,8.8
2050,apple_fuji_L_56-1_1TOP,특,9.5,8.8
2051,apple_fuji_L_56-20_5DI90,특,9.5,8.8
2052,apple_fuji_L_56-21_1TOP,특,9.5,8.8
2053,apple_fuji_L_56-22_2FR45,특,9.5,8.8
2054,apple_fuji_L_56-23_3FR90,특,9.5,8.8
2055,apple_fuji_L_56-24_4DI45,특,9.5,8.8
2056,apple_fuji_L_56-25_5DI90,특,9.5,8.8
2057,apple_fuji_L_56-26_1TOP,특,9.5,8.8
2058,apple_fuji_L_56-27_2FR45,특,9.5,8.8
2059,apple_fuji_L_56-28_3FR90,특,9.5,8.8
2060,apple_fuji_L_56-29_4DI45,특,9.5,8.8
2061,apple_fuji_L_56-2_2FR45,특,9.5,8.8
2062,apple_fuji_L_56-30_5DI90,특,9.5,8.8
2063,apple_fuji_L_56-31_1TOP,특,9.5,8.8
2064,apple_fuji_L_56-32_2FR45,특,9.5,8.8
2065,apple_fuji_L_56-33_3FR90,특,9.5,8.8
2066,apple_fuji_L_56-34_4DI45,특,9.5,8.8
2067,apple_fuji_L_56-35_5DI90,특,9.5,8.8
2068,apple_fuji_L_56-36_1TOP,특,9.5,8.8
2069,apple_fuji_L_56-37_2FR45,특,9.5,8.8
2070,apple_fuji_L_56-38_3FR90,특,9.5,8.8
2071,apple_fuji_L_56-39_4DI45,특,9.5,8.8
2072,apple_fuji_L_56-3_3FR90,특,9.5,8.8
2073,apple_fuji_L_56-40_5DI90,특,9.5,8.8
2074,apple_fuji_L_56-4_4DI45,특,9.5,8.8
2075,apple_fuji_L_56-5_5DI90,특,9.5,8.8
2076,apple_fuji_L_56-6_1TOP,특,9.5,8.8
2077,apple_fuji_L_56-7_2FR45,특,9.5,8.8
2078,apple_fuji_L_56-8_3FR90,특,9.5,8.8
2079,apple_fuji_L_56-9_4DI45,특,9.5,8.8
2080,apple_fuji_L_57-10_5DI90,특,9.3,9.1
2081,apple_fuji_L_57-11_1TOP,특,9.3,9.1
2082,apple_fuji_L_57-12_2FR45,특,9.3,9.1
2083,apple_fuji_L_57-13_3FR90,특,9.3,9.1
2084,apple_fuji_L_57-14_4DI45,특,9.3,9.1
2085,apple_fuji_L_57-15_5DI90,특,9.3,9.1
2086,apple_fuji_L_57-16_1TOP,특,9.3,9.1
2087,apple_fuji_L_57-17_2FR45,특,9.3,9.1
2088,apple_fuji_L_57-18_3FR90,특,9.3,9.1
2089,apple_fuji_L_57-19_4DI45,특,9.3,9.1
2090,apple_fuji_L_57-1_1TOP,특,9.3,9.1
2091,apple_fuji_L_57-20_5DI90,특,9.3,9.1
2092,apple_fuji_L_57-21_1TOP,특,9.3,9.1
2093,apple_fuji_L_57-22_2FR45,특,9.3,9.1
2094,apple_fuji_L_57-23_3FR90,특,9.3,9.1
2095,apple_fuji_L_57-24_4DI45,특,9.3,9.1
2096,apple_fuji_L_57-25_5DI90,특,9.3,9.1
2097,apple_fuji_L_57-26_1TOP,특,9.3,9.1
2098,apple_fuji_L_57-27_2FR45,특,9.3,9.1
2099,apple_fuji_L_57-28_3FR90,특,9.3,9.1
2100,apple_fuji_L_57-29_4DI45,특,9.3,9.1
2101,apple_fuji_L_57-2_2FR45,특,9.3,9.1
2102,apple_fuji_L_57-30_5DI90,특,9.3,9.1
2103,apple_fuji_L_57-31_1TOP,특,9.3,9.1
2104,apple_fuji_L_57-32_2FR45,특,9.3,9.1
2105,apple_fuji_L_57-33_3FR90,특,9.3,9.1
2106,apple_fuji_L_57-34_4DI45,특,9.3,9.1
2107,apple_fuji_L_57-35_5DI90,특,9.3,9.1
2108,apple_fuji_L_57-36_1TOP,특,9.3,9.1
2109,apple_fuji_L_57-37_2FR45,특,9.3,9.1
2110,apple_fuji_L_57-38_3FR90,특,9.3,9.1
2111,apple_fuji_L_57-39_4DI45,특,9.3,9.1
2112,apple_fuji_L_57-3_3FR90,특,9.3,9.1
2113,apple_fuji_L_57-40_5DI90,특,9.3,9.1
2114,apple_fuji_L_57-4_4DI45,특,9.3,9.1
2115,apple_fuji_L_57-5_5DI90,특,9.3,9.1
2116,apple_fuji_L_57-6_1TOP,특,9.3,9.1
2117,apple_fuji_L_57-7_2FR45,특,9.3,9.1
2118,apple_fuji_L_57-8_3FR90,특,9.3,9.1
2119,apple_fuji_L_57-9_4DI45,특,9.3,9.1
2120,apple_fuji_L_58-10_5DI90,특,9,9
2121,apple_fuji_L_58-11_1TOP,특,9,9
2122,apple_fuji_L_58-12_2FR45,특,9,9
2123,apple_fuji_L_58-13_3FR90,특,9,9
2124,apple_fuji_L_58-14_4DI45,특,9,9
2125,apple_fuji_L_58-15_5DI90,특,9,9
2126,apple_fuji_L_58-16_1TOP,특,9,9
2127,apple_fuji_L_58-17_2FR45,특,9,9
2128,apple_fuji_L_58-18_3FR90,특,9,9
2129,apple_fuji_L_58-19_4DI45,특,9,9
2130,apple_fuji_L_58-1_1TOP,특,9,9
2131,apple_fuji_L_58-20_5DI90,특,9,9
2132,apple_fuji_L_58-21_1TOP,특,9,9
2133,apple_fuji_L_58-22_2FR45,특,9,9
2134,apple_fuji_L_58-23_3FR90,특,9,9
2135,apple_fuji_L_58-24_4DI45,특,9,9
2136,apple_fuji_L_58-25_5DI90,특,9,9
2137,apple_fuji_L_58-26_1TOP,특,9,9
2138,apple_fuji_L_58-27_2FR45,특,9,9
2139,apple_fuji_L_58-28_3FR90,특,9,9
2140,apple_fuji_L_58-29_4DI45,특,9,9
2141,apple_fuji_L_58-2_2FR45,특,9,9
2142,apple_fuji_L_58-30_5DI90,특,9,9
2143,apple_fuji_L_58-31_1TOP,특,9,9
2144,apple_fuji_L_58-32_2FR45,특,9,9
2145,apple_fuji_L_58-33_3FR90,특,9,9
2146,apple_fuji_L_58-34_4DI45,특,9,9
2147,apple_fuji_L_58-35_5DI90,특,9,9
2148,apple_fuji_L_58-36_1TOP,특,9,9
2149,apple_fuji_L_58-37_2FR45,특,9,9
2150,apple_fuji_L_58-38_3FR90,특,9,9
2151,apple_fuji_L_58-39_4DI45,특,9,9
2152,apple_fuji_L_58-3_3FR90,특,9,9
2153,apple_fuji_L_58-40_5DI90,특,9,9
2154,apple_fuji_L_58-4_4DI45,특,9,9
2155,apple_fuji_L_58-5_5DI90,특,9,9
2156,apple_fuji_L_58-6_1TOP,특,9,9
2157,apple_fuji_L_58-7_2FR45,특,9,9
2158,apple_fuji_L_58-8_3FR90,특,9,9
2159,apple_fuji_L_58-9_4DI45,특,9,9
2160,apple_fuji_L_59-10_5DI90,특,9.5,9
2161,apple_fuji_L_59-11_1TOP,특,9.5,9
2162,apple_fuji_L_59-12_2FR45,특,9.5,9
2163,apple_fuji_L_59-13_3FR90,특,9.5,9
2164,apple_fuji_L_59-14_4DI45,특,9.5,9
2165,apple_fuji_L_59-15_5DI90,특,9.5,9
2166,apple_fuji_L_59-16_1TOP,특,9.5,9
2167,apple_fuji_L_59-17_2FR45,특,9.5,9
2168,apple_fuji_L_59-18_3FR90,특,9.5,9
2169,apple_fuji_L_59-19_4DI45,특,9.5,9
2170,apple_fuji_L_59-1_1TOP,특,9.5,9
2171,apple_fuji_L_59-20_5DI90,특,9.5,9
2172,apple_fuji_L_59-21_1TOP,특,9.5,9
2173,apple_fuji_L_59-22_2FR45,특,9.5,9
2174,apple_fuji_L_59-23_3FR90,특,9.5,9
2175,apple_fuji_L_59-24_4DI45,특,9.5,9
2176,apple_fuji_L_59-25_5DI90,특,9.5,9
2177,apple_fuji_L_59-26_1TOP,특,9.5,9
2178,apple_fuji_L_59-27_2FR45,특,9.5,9
2179,apple_fuji_L_59-28_3FR90,특,9.5,9
2180,apple_fuji_L_59-29_4DI45,특,9.5,9
2181,apple_fuji_L_59-2_2FR45,특,9.5,9
2182,apple_fuji_L_59-30_5DI90,특,9.5,9
2183,apple_fuji_L_59-31_1TOP,특,9.5,9
2184,apple_fuji_L_59-32_2FR45,특,9.5,9
2185,apple_fuji_L_59-33_3FR90,특,9.5,9
2186,apple_fuji_L_59-34_4DI45,특,9.5,9
2187,apple_fuji_L_59-35_5DI90,특,9.5,9
2188,apple_fuji_L_59-36_1TOP,특,9.5,9
2189,apple_fuji_L_59-37_2FR45,특,9.5,9
2190,apple_fuji_L_59-38_3FR90,특,9.5,9
2191,apple_fuji_L_59-39_4DI45,특,9.5,9
2192,apple_fuji_L_59-3_3FR90,특,9.5,9
2193,apple_fuji_L_59-40_5DI90,특,9.5,9
2194,apple_fuji_L_59-4_4DI45,특,9.5,9
2195,apple_fuji_L_59-5_5DI90,특,9.5,9
2196,apple_fuji_L_59-6_1TOP,특,9.5,9
2197,apple_fuji_L_59-7_2FR45,특,9.5,9
2198,apple_fuji_L_59-8_3FR90,특,9.5,9
2199,apple_fuji_L_59-9_4DI45,특,9.5,9
2200,apple_fuji_L_6-10_5DI90,특,9.3,8.5
2201,apple_fuji_L_6-11_1TOP,특,9.3,8.5
2202,apple_fuji_L_6-12_2FR45,특,9.3,8.5
2203,apple_fuji_L_6-13_3FR90,특,9.3,8.5
2204,apple_fuji_L_6-14_4DI45,특,9.3,8.5
2205,apple_fuji_L_6-15_5DI90,특,9.3,8.5
2206,apple_fuji_L_6-16_1TOP,특,9.3,8.5
2207,apple_fuji_L_6-17_2FR45,특,9.3,8.5
2208,apple_fuji_L_6-18_3FR90,특,9.3,8.5
2209,apple_fuji_L_6-19_4DI45,특,9.3,8.5
2210,apple_fuji_L_6-1_1TOP,특,9.3,8.5
2211,apple_fuji_L_6-20_5DI90,특,9.3,8.5
2212,apple_fuji_L_6-21_1TOP,특,9.3,8.5
2213,apple_fuji_L_6-22_2FR45,특,9.3,8.5
2214,apple_fuji_L_6-23_3FR90,특,9.3,8.5
2215,apple_fuji_L_6-24_4DI45,특,9.3,8.5
2216,apple_fuji_L_6-25_5DI90,특,9.3,8.5
2217,apple_fuji_L_6-26_1TOP,특,9.3,8.5
2218,apple_fuji_L_6-27_2FR45,특,9.3,8.5
2219,apple_fuji_L_6-28_3FR90,특,9.3,8.5
2220,apple_fuji_L_6-29_4DI45,특,9.3,8.5
2221,apple_fuji_L_6-2_2FR45,특,9.3,8.5
2222,apple_fuji_L_6-30_5DI90,특,9.3,8.5
2223,apple_fuji_L_6-31_1TOP,특,9.3,8.5
2224,apple_fuji_L_6-32_2FR45,특,9.3,8.5
2225,apple_fuji_L_6-33_3FR90,특,9.3,8.5
2226,apple_fuji_L_6-34_4DI45,특,9.3,8.5
2227,apple_fuji_L_6-35_5DI90,특,9.3,8.5
2228,apple_fuji_L_6-36_1TOP,특,9.3,8.5
2229,apple_fuji_L_6-37_2FR45,특,9.3,8.5
2230,apple_fuji_L_6-38_3FR90,특,9.3,8.5
2231,apple_fuji_L_6-39_4DI45,특,9.3,8.5
2232,apple_fuji_L_6-3_3FR90,특,9.3,8.5
2233,apple_fuji_L_6-40_5DI90,특,9.3,8.5
2234,apple_fuji_L_6-4_4DI45,특,9.3,8.5
2235,apple_fuji_L_6-5_5DI90,특,9.3,8.5
2236,apple_fuji_L_6-6_1TOP,특,9.3,8.5
2237,apple_fuji_L_6-7_2FR45,특,9.3,8.5
2238,apple_fuji_L_6-8_3FR90,특,9.3,8.5
2239,apple_fuji_L_6-9_4DI45,특,9.3,8.5
2240,apple_fuji_L_60-10_5DI90,특,9,8.9
2241,apple_fuji_L_60-11_1TOP,특,9,8.9
2242,apple_fuji_L_60-12_2FR45,특,9,8.9
2243,apple_fuji_L_60-13_3FR90,특,9,8.9
2244,apple_fuji_L_60-14_4DI45,특,9,8.9
2245,apple_fuji_L_60-15_5DI90,특,9,8.9
2246,apple_fuji_L_60-16_1TOP,특,9,8.9
2247,apple_fuji_L_60-17_2FR45,특,9,8.9
2248,apple_fuji_L_60-18_3FR90,특,9,8.9
2249,apple_fuji_L_60-19_4DI45,특,9,8.9
2250,apple_fuji_L_60-1_1TOP,특,9,8.9
2251,apple_fuji_L_60-20_5DI90,특,9,8.9
2252,apple_fuji_L_60-2_2FR45,특,9,8.9
2253,apple_fuji_L_60-3_3FR90,특,9,8.9
2254,apple_fuji_L_60-4_4DI45,특,9,8.9
2255,apple_fuji_L_60-5_5DI90,특,9,8.9
2256,apple_fuji_L_60-6_1TOP,특,9,8.9
2257,apple_fuji_L_60-7_2FR45,특,9,8.9
2258,apple_fuji_L_60-8_3FR90,특,9,8.9
2259,apple_fuji_L_60-9_4DI45,특,9,8.9
2260,apple_fuji_L_7-10_5DI90,특,9.8,9.4
2261,apple_fuji_L_7-11_1TOP,특,9.8,9.4
2262,apple_fuji_L_7-12_2FR45,특,9.8,9.4
2263,apple_fuji_L_7-13_3FR90,특,9.8,9.4
2264,apple_fuji_L_7-14_4DI45,특,9.8,9.4
2265,apple_fuji_L_7-15_5DI90,특,9.8,9.4
2266,apple_fuji_L_7-16_1TOP,특,9.8,9.4
2267,apple_fuji_L_7-17_2FR45,특,9.8,9.4
2268,apple_fuji_L_7-18_3FR90,특,9.8,9.4
2269,apple_fuji_L_7-19_4DI45,특,9.8,9.4
2270,apple_fuji_L_7-1_1TOP,특,9.8,9.4
2271,apple_fuji_L_7-20_5DI90,특,9.8,9.4
2272,apple_fuji_L_7-21_1TOP,특,9.8,9.4
2273,apple_fuji_L_7-22_2FR45,특,9.8,9.4
2274,apple_fuji_L_7-23_3FR90,특,9.8,9.4
2275,apple_fuji_L_7-24_4DI45,특,9.8,9.4
2276,apple_fuji_L_7-25_5DI90,특,9.8,9.4
2277,apple_fuji_L_7-26_1TOP,특,9.8,9.4
2278,apple_fuji_L_7-27_2FR45,특,9.8,9.4
2279,apple_fuji_L_7-28_3FR90,특,9.8,9.4
2280,apple_fuji_L_7-29_4DI45,특,9.8,9.4
2281,apple_fuji_L_7-2_2FR45,특,9.8,9.4
2282,apple_fuji_L_7-30_5DI90,특,9.8,9.4
2283,apple_fuji_L_7-31_1TOP,특,9.8,9.4
2284,apple_fuji_L_7-32_2FR45,특,9.8,9.4
2285,apple_fuji_L_7-33_3FR90,특,9.8,9.4
2286,apple_fuji_L_7-34_4DI45,특,9.8,9.4
2287,apple_fuji_L_7-35_5DI90,특,9.8,9.4
2288,apple_fuji_L_7-36_1TOP,특,9.8,9.4
2289,apple_fuji_L_7-37_2FR45,특,9.8,9.4
2290,apple_fuji_L_7-38_3FR90,특,9.8,9.4
2291,apple_fuji_L_7-39_4DI45,특,9.8,9.4
2292,apple_fuji_L_7-3_3FR90,특,9.8,9.4
2293,apple_fuji_L_7-40_5DI90,특,9.8,9.4
